original_url,wayback_url,timestamp,type,products_found
https://www.press.sk/2019+426/moderni-vcelar-201907-e-vydanie/,https://web.archive.org/web/20190923211023/https://www.press.sk/2019+426/moderni-vcelar-201907-e-vydanie/,20190923211023,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201909-e-vydanie/,https://web.archive.org/web/20190918080450/https://www.press.sk/2019+426/moderni-vcelar-201909-e-vydanie/,20190918080450,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201909-e-vydanie/,https://web.archive.org/web/20191114224008/https://www.press.sk/2019+426/moderni-vcelar-201909-e-vydanie/,20191114224008,PRODUCT,1
https://www.press.sk/2019+426/moderni-vcelar-201910-e-vydanie/,https://web.archive.org/web/20191020121308/https://www.press.sk/2019+426/moderni-vcelar-201910-e-vydanie/,20191020121308,PRODUCT,1
https://www.press.sk/2019+427/,https://web.archive.org/web/20190918183851/https://www.press.sk/2019+427/,20190918183851,PRODUCT,5
https://www.press.sk/2019+427/,https://web.archive.org/web/20191115215048/https://www.press.sk/2019+427/,20191115215048,PRODUCT,6
https://www.press.sk/2019+428/,https://web.archive.org/web/20190720203848/https://www.press.sk/2019+428/,20190720203848,PRODUCT,7
https://www.press.sk/2019+428/,https://web.archive.org/web/20190922145614/https://www.press.sk/2019+428/,20190922145614,PRODUCT,11
https://www.press.sk/2019+428/,https://web.archive.org/web/20191115061947/https://www.press.sk/2019+428/,20191115061947,PRODUCT,13
https://www.press.sk/2019+428/letectvi-kosmonautika-c.012019-e-vydanie/,https://web.archive.org/web/20191020120527/https://www.press.sk/2019+428/letectvi-kosmonautika-c.012019-e-vydanie/,20191020120527,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.012019-e-vydanie/,https://web.archive.org/web/20191214095836/https://www.press.sk/2019+428/letectvi-kosmonautika-c.012019-e-vydanie/,20191214095836,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.022019-e-vydanie/,https://web.archive.org/web/20191020120541/https://www.press.sk/2019+428/letectvi-kosmonautika-c.022019-e-vydanie/,20191020120541,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.042019-e-vydanie/,https://web.archive.org/web/20191020120554/https://www.press.sk/2019+428/letectvi-kosmonautika-c.042019-e-vydanie/,20191020120554,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.042019-e-vydanie/,https://web.archive.org/web/20191214095847/https://www.press.sk/2019+428/letectvi-kosmonautika-c.042019-e-vydanie/,20191214095847,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.052019-e-vydanie/,https://web.archive.org/web/20191022094031/https://www.press.sk/2019+428/letectvi-kosmonautika-c.052019-e-vydanie/,20191022094031,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.052019-e-vydanie/,https://web.archive.org/web/20191211161406/https://www.press.sk/2019+428/letectvi-kosmonautika-c.052019-e-vydanie/,20191211161406,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.06-2019-e-vydanie/,https://web.archive.org/web/20190822142525/https://www.press.sk/2019+428/letectvi-kosmonautika-c.06-2019-e-vydanie/,20190822142525,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.06-2019-e-vydanie/,https://web.archive.org/web/20191013235109/https://www.press.sk/2019+428/letectvi-kosmonautika-c.06-2019-e-vydanie/,20191013235109,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.06-2019-e-vydanie/,https://web.archive.org/web/20191207000200/https://www.press.sk/2019+428/letectvi-kosmonautika-c.06-2019-e-vydanie/,20191207000200,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.072019-e-vydanie/,https://web.archive.org/web/20190719083640/https://www.press.sk/2019+428/letectvi-kosmonautika-c.072019-e-vydanie/,20190719083640,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.082019-e-vydanie/,https://web.archive.org/web/20190823004639/https://www.press.sk/2019+428/letectvi-kosmonautika-c.082019-e-vydanie/,20190823004639,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.082019-e-vydanie/,https://web.archive.org/web/20191205214914/https://www.press.sk/2019+428/letectvi-kosmonautika-c.082019-e-vydanie/,20191205214914,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.092019-e-vydanie/,https://web.archive.org/web/20190923075511/https://www.press.sk/2019+428/letectvi-kosmonautika-c.092019-e-vydanie/,20190923075511,PRODUCT,1
https://www.press.sk/2019+428/letectvi-kosmonautika-c.092019-e-vydanie/,https://web.archive.org/web/20191114044429/https://www.press.sk/2019+428/letectvi-kosmonautika-c.092019-e-vydanie/,20191114044429,PRODUCT,1
